date,rm,branch,new_accounts,revenue_mil_vnd,margin_balance_bil_vnd,aum_bil_vnd,conversion_rate_pct
2025-06-18,RM_10,DaNang,212,855.7,4579.5,13090.0,5.8
2025-06-18,RM_11,HN_HeadOffice,92,637.4,2183.4,49976.8,6.2
2025-06-18,RM_12,DaNang,195,834.7,3390.8,19074.9,10.2
2025-06-18,RM_13,Online,51,725.4,5142.0,42003.6,17.9
2025-06-18,RM_14,HCM_Center,216,754.4,7805.0,40165.4,5.6
2025-06-18,RM_15,HN_HeadOffice,205,672.7,2200.9,27932.9,16.1
2025-06-18,RM_16,CanTho,72,259.3,6260.0,40311.7,7.1
2025-06-18,RM_17,HaiPhong,96,633.2,910.4,9916.1,8.0
2025-06-18,RM_18,Online,121,587.8,8610.6,47974.4,17.2
2025-06-18,RM_19,HN_HeadOffice,108,656.7,1984.2,42503.8,11.7
2025-06-18,RM_20,HaiPhong,48,684.4,8749.0,15570.7,6.5
2025-06-18,RM_21,HCM_Center,174,425.3,3854.1,20109.7,16.3
2025-06-18,RM_22,DaNang,126,861.4,6085.7,38798.1,8.3
2025-06-18,RM_23,HCM_Center,95,632.3,2532.2,24844.2,7.0
2025-06-18,RM_24,HCM_Center,41,493.6,5688.3,9744.2,15.2
2025-06-18,RM_25,CanTho,106,829.8,3420.0,6883.6,16.3
2025-06-18,RM_26,HN_HeadOffice,89,529.4,1698.8,8362.5,3.4
2025-06-18,RM_27,HN_HeadOffice,30,204.7,4644.2,8548.1,8.4
2025-06-18,RM_28,CanTho,189,804.2,5545.1,4422.2,6.1
2025-06-18,RM_29,HN_HeadOffice,63,424.4,4919.7,24495.1,11.9
2025-06-18,RM_30,HN_HeadOffice,133,868.6,7163.2,23493.1,13.8
2025-06-25,RM_01,HN_HeadOffice,60,213.1,733.0,30109.7,13.9
2025-06-25,RM_02,DaNang,174,714.2,4499.7,28587.8,11.8
2025-06-25,RM_03,DaNang,37,807.6,5925.7,6428.1,3.2
2025-06-25,RM_04,HaiPhong,190,420.9,2084.4,3621.2,16.5
2025-06-25,RM_05,Online,139,338.3,975.9,7644.4,12.5
2025-06-25,RM_06,CanTho,205,361.1,1192.0,6367.0,15.9
2025-06-25,RM_07,CanTho,167,134.9,7068.7,33110.9,15.6
2025-06-25,RM_08,HCM_Center,211,858.6,6220.0,16651.7,13.0
2025-06-25,RM_09,HaiPhong,61,665.1,6388.2,4975.4,16.0
2025-06-25,RM_10,HaiPhong,135,185.8,6741.7,18225.6,9.3
2025-06-25,RM_11,CanTho,30,874.3,1416.2,31484.2,4.9
2025-06-25,RM_12,DaNang,96,576.8,542.3,19046.6,7.2
2025-06-25,RM_13,Online,56,669.9,6877.4,8193.0,5.3
2025-06-25,RM_14,HaiPhong,178,583.6,4345.6,32813.9,17.3
2025-06-25,RM_15,CanTho,118,96.4,2917.6,21645.1,8.9
2025-06-25,RM_16,HCM_Center,92,898.0,1182.4,26686.5,3.2
2025-06-25,RM_17,HCM_Center,106,676.2,4793.5,36524.0,12.0
2025-06-25,RM_18,HaiPhong,74,398.8,6678.0,28536.1,10.8
2025-06-25,RM_19,HN_HeadOffice,172,881.3,3683.7,26640.3,4.6
2025-06-25,RM_20,DaNang,113,827.3,7886.7,6733.2,10.8
2025-06-25,RM_21,HCM_Center,116,836.1,7286.7,30444.1,14.5
2025-06-25,RM_22,HCM_Center,198,342.0,3829.4,9404.5,7.3
2025-06-25,RM_23,Online,140,791.2,7888.3,7249.3,11.6
2025-06-25,RM_24,Online,170,334.7,1589.9,35891.8,9.6
2025-06-25,RM_25,DaNang,142,883.2,6190.3,42063.2,5.1
2025-06-25,RM_26,HN_HeadOffice,115,622.4,4029.3,30169.3,14.9
2025-06-25,RM_27,HCM_Center,82,667.7,2875.5,34990.7,17.5
2025-06-25,RM_28,Online,124,577.2,7402.7,10348.5,9.2
2025-06-25,RM_29,Online,84,459.3,3325.1,6836.4,4.0
2025-06-25,RM_30,HCM_Center,67,127.1,8682.4,9446.5,4.2
2025-07-02,RM_01,HaiPhong,129,761.4,7295.7,17877.5,8.7
2025-07-02,RM_02,DaNang,145,504.7,8795.1,6763.7,7.2
2025-07-02,RM_03,DaNang,66,627.4,8215.5,31049.2,5.3
2025-07-02,RM_04,DaNang,217,804.8,2647.6,39367.8,13.5
2025-07-02,RM_05,HCM_Center,189,860.3,4500.7,22964.6,3.9
2025-07-02,RM_06,HaiPhong,167,404.0,6312.8,4692.4,9.1
2025-07-02,RM_07,CanTho,119,154.1,2817.0,40610.4,14.5
2025-07-02,RM_08,HaiPhong,133,296.1,1115.7,3148.0,17.3
2025-07-02,RM_09,Online,68,106.4,8759.6,15199.8,6.6
2025-07-02,RM_10,HaiPhong,106,562.6,6570.5,16050.4,13.8
2025-07-02,RM_11,HN_HeadOffice,161,339.4,531.0,41832.8,13.7
2025-07-02,RM_12,HCM_Center,189,733.4,1760.1,23640.5,11.2
2025-07-02,RM_13,HCM_Center,183,127.7,1830.5,11143.3,14.7
2025-07-02,RM_14,CanTho,33,548.4,7560.6,29819.9,4.4
2025-07-02,RM_15,HCM_Center,46,776.7,3750.7,25455.8,11.8
2025-07-02,RM_16,HCM_Center,88,681.6,5008.3,46930.6,8.6
2025-07-02,RM_17,HCM_Center,73,471.6,8278.4,19092.4,4.3
2025-07-02,RM_18,HaiPhong,107,531.9,2907.9,47136.4,11.7
2025-07-02,RM_19,HCM_Center,203,421.8,7125.3,28203.2,15.3
2025-07-02,RM_20,Online,157,508.7,7142.5,14653.8,5.5
2025-07-02,RM_21,HN_HeadOffice,98,679.2,630.2,4665.0,16.3
2025-07-02,RM_22,HCM_Center,211,757.3,2525.3,26942.8,10.0
2025-07-02,RM_23,HCM_Center,78,472.0,1957.2,23801.2,14.6
2025-07-02,RM_24,HCM_Center,36,402.7,7601.0,49985.0,3.7
2025-07-02,RM_25,HaiPhong,66,598.2,3397.5,32059.9,10.3
2025-07-02,RM_26,Online,156,867.6,1247.0,27058.1,9.7
2025-07-02,RM_27,CanTho,93,769.4,3264.3,36462.6,12.5
2025-07-02,RM_28,Online,167,545.6,7875.3,8800.6,17.1
2025-07-02,RM_29,HaiPhong,118,458.5,8190.0,42400.6,12.2
2025-07-02,RM_30,DaNang,91,665.0,4995.5,7417.0,14.7
2025-07-09,RM_01,HN_HeadOffice,87,108.5,7517.4,29415.2,3.1
2025-07-09,RM_02,DaNang,106,493.4,3367.4,43474.1,15.8
2025-07-09,RM_03,Online,128,641.2,4704.2,32914.2,7.2
2025-07-09,RM_04,HaiPhong,174,425.2,982.2,21832.9,14.7
2025-07-09,RM_05,Online,79,848.6,1216.5,22130.5,6.1
2025-07-09,RM_06,CanTho,168,129.1,6933.3,4735.2,8.3
2025-07-09,RM_07,CanTho,201,437.1,957.6,6754.2,6.5
2025-07-09,RM_08,HaiPhong,208,802.2,7045.9,36056.8,12.0
2025-07-09,RM_09,HCM_Center,176,185.5,1395.1,14477.0,8.9
2025-07-09,RM_10,CanTho,111,617.0,8458.1,21144.4,5.7
2025-07-09,RM_11,HN_HeadOffice,78,891.3,6947.8,29057.8,17.0
2025-07-09,RM_12,Online,190,311.4,3035.0,28658.9,4.4
2025-07-09,RM_13,HN_HeadOffice,132,522.1,2578.2,3008.3,4.5
2025-07-09,RM_14,HaiPhong,196,808.5,7558.1,31098.1,8.0
2025-07-09,RM_15,CanTho,102,644.9,7087.2,47916.8,13.7
2025-07-09,RM_16,DaNang,124,106.6,7960.1,32274.4,6.2
2025-07-09,RM_17,HCM_Center,141,884.5,7462.8,20618.7,10.5
2025-07-09,RM_18,CanTho,150,144.2,3464.4,16030.3,3.2
2025-07-09,RM_19,HaiPhong,167,215.1,5542.3,4577.3,10.2
2025-07-09,RM_20,Online,193,626.0,4644.4,25372.3,16.3
2025-07-09,RM_21,HN_HeadOffice,47,545.2,4808.1,18599.3,15.5
2025-07-09,RM_22,Online,195,590.6,2026.3,4876.2,5.3
2025-07-09,RM_23,DaNang,187,764.8,7243.9,23662.3,16.2
2025-07-09,RM_24,Online,161,498.3,5791.8,44711.5,5.6
2025-07-09,RM_25,HCM_Center,77,328.7,4209.2,14284.1,16.4
2025-07-09,RM_26,HCM_Center,216,123.1,4243.4,33726.6,17.7
2025-07-09,RM_27,Online,212,465.9,686.5,15283.5,4.1
2025-07-09,RM_28,DaNang,130,883.3,5689.3,30005.9,10.6
2025-07-09,RM_29,CanTho,160,151.9,8693.9,48927.6,13.2
2025-07-09,RM_30,Online,37,465.5,3052.2,25593.0,7.8
2025-07-16,RM_01,HCM_Center,167,409.3,1920.7,24194.7,15.6
2025-07-16,RM_02,HCM_Center,44,277.0,5642.0,30164.3,7.5
2025-07-16,RM_03,HN_HeadOffice,124,341.6,3991.7,44143.3,10.5
2025-07-16,RM_04,HN_HeadOffice,172,532.2,3257.8,47916.9,15.0
2025-07-16,RM_05,CanTho,159,141.1,3476.6,43541.3,4.6
2025-07-16,RM_06,HCM_Center,33,411.4,8429.9,25283.6,4.6
2025-07-16,RM_07,HaiPhong,156,513.7,5312.9,46445.7,13.9
2025-07-16,RM_08,CanTho,95,564.7,4593.9,21543.9,9.6
2025-07-16,RM_09,Online,203,536.2,3332.1,41837.6,9.6
2025-07-16,RM_10,HaiPhong,95,682.8,1409.7,33123.3,9.8
2025-07-16,RM_11,CanTho,173,778.2,2980.6,42985.4,17.0
2025-07-16,RM_12,Online,126,604.4,7232.3,35197.8,11.4
2025-07-16,RM_13,HCM_Center,76,118.0,6661.4,5300.6,5.4
2025-07-16,RM_14,HCM_Center,129,243.5,972.6,43170.2,7.6
2025-07-16,RM_15,HN_HeadOffice,51,234.8,5928.8,13360.6,6.1
2025-07-16,RM_16,HCM_Center,202,511.5,2312.6,38057.7,5.4
2025-07-16,RM_17,HN_HeadOffice,40,770.6,8258.1,26631.0,4.9
2025-07-16,RM_18,HaiPhong,205,152.1,792.8,37576.5,3.7
2025-07-16,RM_19,CanTho,44,166.4,4512.2,26245.1,6.2
2025-07-16,RM_20,HN_HeadOffice,144,132.7,3241.7,8281.6,16.7
2025-07-16,RM_21,HCM_Center,154,220.3,3814.8,15299.5,11.3
2025-07-16,RM_22,HaiPhong,40,119.2,7611.7,36004.9,15.6
2025-07-16,RM_23,HCM_Center,144,297.2,2682.2,35940.3,7.5
2025-07-16,RM_24,Online,219,890.0,5326.1,38949.7,10.5
2025-07-16,RM_25,DaNang,93,191.8,7910.2,3439.2,12.2
2025-07-16,RM_26,DaNang,106,96.3,4325.6,38776.1,5.0
2025-07-16,RM_27,DaNang,92,139.1,8484.1,9211.2,16.2
2025-07-16,RM_28,HCM_Center,99,778.3,1312.6,35553.9,9.0
2025-07-16,RM_29,Online,82,478.5,4517.6,49352.1,7.7
2025-07-16,RM_30,HN_HeadOffice,36,305.6,1648.0,24556.0,6.7
2025-07-23,RM_01,DaNang,30,279.6,3592.8,18715.1,8.5
2025-07-23,RM_02,HN_HeadOffice,58,654.5,7384.0,44140.6,9.6
2025-07-23,RM_03,DaNang,74,329.6,3388.0,5864.0,10.3
2025-07-23,RM_04,HaiPhong,138,454.5,2976.9,25176.5,16.7
2025-07-23,RM_05,DaNang,89,859.6,8523.0,49639.1,3.1
2025-07-23,RM_06,HaiPhong,157,240.1,3828.3,7256.6,14.4
2025-07-23,RM_07,Online,40,772.9,6117.6,24768.2,8.2
2025-07-23,RM_08,CanTho,156,816.3,1738.0,18031.6,14.2
2025-07-23,RM_09,DaNang,50,460.2,8054.4,18947.1,10.0
2025-07-23,RM_10,HCM_Center,147,848.2,6193.0,36208.4,4.8
2025-07-23,RM_11,Online,61,160.9,4261.0,18191.8,11.8
2025-07-23,RM_12,Online,194,480.8,6001.9,25939.1,8.6
2025-07-23,RM_13,Online,59,300.2,5823.1,44352.9,4.3
2025-07-23,RM_14,HN_HeadOffice,154,160.7,6655.4,48490.4,16.2
2025-07-23,RM_15,DaNang,155,200.2,2605.1,25331.8,14.4
2025-07-23,RM_16,Online,131,154.2,5051.3,21479.7,15.6
2025-07-23,RM_17,DaNang,82,136.7,2399.9,28973.9,17.9
2025-07-23,RM_18,HaiPhong,58,449.7,7095.1,11584.9,14.6
2025-07-23,RM_19,HaiPhong,58,207.8,1838.8,21306.3,10.7
2025-07-23,RM_20,Online,60,304.3,2037.0,29727.3,3.6
2025-07-23,RM_21,DaNang,119,446.1,2081.2,37029.5,10.6
2025-07-23,RM_22,CanTho,37,610.8,4731.0,23006.6,14.0
2025-07-23,RM_23,CanTho,207,372.7,1287.7,23037.9,8.4
2025-07-23,RM_24,Online,179,827.4,3829.4,49257.6,6.3
2025-07-23,RM_25,HCM_Center,60,723.4,8755.6,19819.1,4.1
2025-07-23,RM_26,HaiPhong,141,811.5,4118.7,7687.7,17.3
2025-07-23,RM_27,Online,91,672.7,3705.3,31547.0,3.4
2025-07-23,RM_28,HN_HeadOffice,177,229.4,2829.3,3181.1,4.5
2025-07-23,RM_29,HN_HeadOffice,163,327.9,1843.6,19104.8,15.6
2025-07-23,RM_30,DaNang,76,278.1,8552.1,16515.7,16.4
2025-07-30,RM_01,DaNang,171,769.0,3273.3,46428.8,12.1
2025-07-30,RM_02,CanTho,41,248.7,5119.8,42576.7,17.2
2025-07-30,RM_03,HCM_Center,214,174.5,1358.8,17917.2,9.9
2025-07-30,RM_04,HN_HeadOffice,35,86.0,8674.3,16612.8,4.2
2025-07-30,RM_05,Online,81,656.6,2179.4,34730.6,16.4
2025-07-30,RM_06,HaiPhong,215,708.0,2895.4,29073.1,8.7
2025-07-30,RM_07,Online,211,509.3,2520.5,13400.9,5.6
2025-07-30,RM_08,CanTho,201,534.8,2450.7,20915.8,13.1
2025-07-30,RM_09,CanTho,77,516.7,4490.0,5893.2,14.3
2025-07-30,RM_10,DaNang,86,396.0,6121.6,24651.8,8.2
2025-07-30,RM_11,HCM_Center,211,334.0,4151.4,35738.6,3.4
2025-07-30,RM_12,Online,54,833.2,1813.7,10465.4,9.3
2025-07-30,RM_13,Online,62,663.3,4243.6,17824.0,6.8
2025-07-30,RM_14,HCM_Center,158,588.5,3538.1,5710.1,15.8
2025-07-30,RM_15,HaiPhong,198,693.5,3671.0,35908.5,3.4
2025-07-30,RM_16,CanTho,207,420.9,3872.3,40196.7,10.8
2025-07-30,RM_17,Online,68,561.8,1306.2,9309.2,14.2
2025-07-30,RM_18,HN_HeadOffice,32,611.1,6025.1,16112.6,15.4
2025-07-30,RM_19,DaNang,60,271.9,4113.5,19127.4,16.3
2025-07-30,RM_20,HCM_Center,62,856.5,2331.8,6320.1,4.0
2025-07-30,RM_21,HCM_Center,124,87.8,5108.0,46244.3,11.6
2025-07-30,RM_22,HN_HeadOffice,37,315.6,7660.1,22931.7,8.6
2025-07-30,RM_23,HN_HeadOffice,165,370.6,2201.7,44124.8,17.9
2025-07-30,RM_24,DaNang,138,696.7,7897.2,33456.0,11.5
2025-07-30,RM_25,CanTho,66,383.9,1836.4,36539.7,11.2
2025-07-30,RM_26,DaNang,162,356.7,2981.1,9021.0,15.8
2025-07-30,RM_27,HCM_Center,147,452.7,7925.1,12235.3,13.5
2025-07-30,RM_28,HaiPhong,59,200.9,8181.2,16830.9,13.6
2025-07-30,RM_29,DaNang,204,183.4,2221.7,18643.1,16.2
2025-07-30,RM_30,HN_HeadOffice,109,375.8,839.7,29783.3,4.5
2025-08-06,RM_01,HCM_Center,200,415.3,3704.0,15934.7,9.8
2025-08-06,RM_02,HaiPhong,182,755.8,3987.2,41579.6,17.0
2025-08-06,RM_03,HaiPhong,110,510.8,6055.1,45810.6,5.0
2025-08-06,RM_04,HCM_Center,108,240.1,7657.9,24609.0,6.6
2025-08-06,RM_05,HCM_Center,142,892.5,4661.2,34689.3,5.7
2025-08-06,RM_06,HaiPhong,103,582.3,7303.7,38010.5,9.5
2025-08-06,RM_07,CanTho,61,450.6,606.6,34697.3,10.2
2025-08-06,RM_08,HaiPhong,145,338.2,2907.4,30532.4,3.6
2025-08-06,RM_09,DaNang,207,644.3,4880.3,35196.1,7.6
2025-08-06,RM_10,CanTho,92,237.0,5871.1,29576.8,14.5
2025-08-06,RM_11,HaiPhong,138,99.9,3464.6,23660.2,7.7
2025-08-06,RM_12,HN_HeadOffice,132,563.9,6707.5,44698.4,13.6
2025-08-06,RM_13,CanTho,109,637.6,8828.2,32331.8,7.0
2025-08-06,RM_14,CanTho,170,135.9,1115.0,12544.5,9.5
2025-08-06,RM_15,CanTho,40,668.7,4620.0,44128.3,17.4
2025-08-06,RM_16,DaNang,218,410.9,6280.7,27033.3,4.6
2025-08-06,RM_17,HaiPhong,128,466.3,1762.6,20710.3,5.8
2025-08-06,RM_18,HCM_Center,128,324.0,2381.7,42760.8,10.6
2025-08-06,RM_19,DaNang,63,605.3,5050.8,9064.9,7.4
2025-08-06,RM_20,HaiPhong,87,417.1,7818.9,46770.1,5.1
2025-08-06,RM_21,CanTho,81,364.0,1950.9,30620.5,11.2
2025-08-06,RM_22,CanTho,154,564.4,8303.2,21521.1,14.8
2025-08-06,RM_23,HCM_Center,116,215.1,1165.9,43501.2,13.7
2025-08-06,RM_24,CanTho,191,802.8,8786.2,25710.7,7.4
2025-08-06,RM_25,HCM_Center,120,252.0,7417.0,28379.5,16.3
2025-08-06,RM_26,Online,88,603.5,7415.7,46373.1,6.1
2025-08-06,RM_27,DaNang,130,890.6,7146.3,9836.8,8.7
2025-08-06,RM_28,HaiPhong,154,485.4,6469.9,36248.6,6.5
2025-08-06,RM_29,HaiPhong,43,337.4,2671.0,9027.6,4.9
2025-08-06,RM_30,HN_HeadOffice,41,232.8,4904.8,23743.2,17.7
2025-08-13,RM_01,HN_HeadOffice,138,350.7,3444.3,9625.7,11.2
2025-08-13,RM_02,CanTho,218,602.9,3627.9,14079.8,13.0
2025-08-13,RM_03,HaiPhong,109,584.8,1589.7,36081.7,4.6
2025-08-13,RM_04,HCM_Center,181,764.3,7385.2,27425.3,6.7
2025-08-13,RM_05,Online,183,747.7,7672.4,33594.1,4.9
2025-08-13,RM_06,HN_HeadOffice,122,446.8,7374.8,20495.3,14.7
2025-08-13,RM_07,HCM_Center,142,277.1,2771.7,26141.7,4.7
2025-08-13,RM_08,HCM_Center,181,451.6,2555.1,10512.5,17.7
2025-08-13,RM_09,CanTho,191,265.3,7198.2,36927.4,16.9
2025-08-13,RM_10,HN_HeadOffice,149,447.1,1693.0,17703.6,11.5
2025-08-13,RM_11,Online,154,399.7,8958.8,11805.6,10.7
2025-08-13,RM_12,HN_HeadOffice,148,858.0,8822.8,42254.2,12.1
2025-08-13,RM_13,HN_HeadOffice,104,187.3,7398.6,29291.4,8.4
2025-08-13,RM_14,CanTho,168,328.9,6205.4,20768.5,11.9
2025-08-13,RM_15,HCM_Center,54,738.7,784.1,22275.7,9.3
2025-08-13,RM_16,CanTho,128,415.5,6435.1,37126.4,15.7
2025-08-13,RM_17,CanTho,55,610.9,1733.4,48987.6,12.3
2025-08-13,RM_18,HaiPhong,200,900.0,3892.2,33641.6,14.5
2025-08-13,RM_19,DaNang,156,186.8,2444.2,23823.1,13.7
2025-08-13,RM_20,HCM_Center,92,273.0,3463.4,3916.1,16.7
2025-08-13,RM_21,DaNang,74,243.6,5138.8,7343.7,14.6
2025-08-13,RM_22,Online,37,436.0,7940.0,22109.2,16.1
2025-08-13,RM_23,CanTho,192,214.5,8457.7,14156.2,3.5
2025-08-13,RM_24,DaNang,52,317.7,7431.0,27978.1,13.7
2025-08-13,RM_25,HCM_Center,114,159.0,1046.2,13127.0,11.1
2025-08-13,RM_26,Online,87,526.0,2428.4,42202.9,17.3
2025-08-13,RM_27,HaiPhong,205,862.3,3082.9,33209.2,12.1
2025-08-13,RM_28,HN_HeadOffice,136,415.9,4249.1,37635.2,4.1
2025-08-13,RM_29,HN_HeadOffice,143,495.4,6671.9,42594.8,15.9
2025-08-13,RM_30,HN_HeadOffice,175,367.0,1878.0,38543.5,5.7
2025-08-20,RM_01,Online,175,799.4,820.9,37982.0,4.9
2025-08-20,RM_02,HCM_Center,100,657.7,1010.8,28448.0,8.7
2025-08-20,RM_03,HCM_Center,175,500.9,5541.4,40506.1,11.3
2025-08-20,RM_04,HaiPhong,160,259.3,1736.2,13943.3,3.9
2025-08-20,RM_05,Online,165,337.3,8059.0,20485.4,6.8
2025-08-20,RM_06,Online,92,598.7,3780.4,41575.4,11.1
2025-08-20,RM_07,CanTho,85,677.7,7482.9,7499.4,4.0
2025-08-20,RM_08,Online,57,890.7,4763.0,47936.8,10.4
2025-08-20,RM_09,HaiPhong,115,314.8,3661.3,47944.6,9.7
2025-08-20,RM_10,HaiPhong,212,347.7,8853.2,35884.9,8.6
2025-08-20,RM_11,DaNang,62,824.2,3448.1,16638.5,10.7
2025-08-20,RM_12,CanTho,199,427.5,5886.4,28626.3,5.6
2025-08-20,RM_13,HCM_Center,48,227.8,3924.4,10027.6,13.6
2025-08-20,RM_14,HCM_Center,101,527.1,4899.6,30907.4,16.7
2025-08-20,RM_15,DaNang,176,103.3,2083.4,44493.3,17.3
2025-08-20,RM_16,Online,215,197.3,8656.4,10295.0,17.6
2025-08-20,RM_17,HCM_Center,44,96.6,7856.1,12655.5,16.4
2025-08-20,RM_18,HN_HeadOffice,38,737.5,2566.4,46094.1,6.6
2025-08-20,RM_19,CanTho,174,162.6,8079.8,25000.6,8.7
2025-08-20,RM_20,HCM_Center,166,356.7,5010.8,37620.2,10.0
2025-08-20,RM_21,Online,42,444.4,3141.7,26621.7,4.1
2025-08-20,RM_22,Online,68,609.0,3513.9,13723.4,16.5
2025-08-20,RM_23,CanTho,44,300.2,7093.7,15442.4,6.5
2025-08-20,RM_24,Online,168,480.9,1408.9,39287.6,9.6
2025-08-20,RM_25,CanTho,203,791.4,6611.8,43300.9,6.7
2025-08-20,RM_26,HaiPhong,216,612.5,6177.8,39329.2,5.3
2025-08-20,RM_27,HN_HeadOffice,46,686.0,1772.1,44690.3,9.4
2025-08-20,RM_28,Online,81,140.9,6008.8,45504.8,8.2
2025-08-20,RM_29,CanTho,212,742.7,8536.5,37550.5,6.1
2025-08-20,RM_30,Online,44,747.2,8209.9,21755.4,16.8
2025-08-27,RM_01,HCM_Center,31,350.3,1162.8,15317.3,16.2
2025-08-27,RM_02,Online,69,545.3,5198.2,27509.5,8.3
2025-08-27,RM_03,HN_HeadOffice,206,105.8,3532.0,16821.9,17.2
2025-08-27,RM_04,CanTho,151,212.7,6922.7,41891.6,16.7
2025-08-27,RM_05,HN_HeadOffice,147,788.1,2995.3,38957.6,13.4
2025-08-27,RM_06,HaiPhong,128,381.8,8346.2,34783.8,14.0
2025-08-27,RM_07,CanTho,183,345.8,3804.2,47957.1,6.1
2025-08-27,RM_08,CanTho,107,346.3,7923.6,17898.7,13.4
2025-08-27,RM_09,HN_HeadOffice,136,839.8,8665.1,6897.2,15.0
2025-08-27,RM_10,DaNang,139,525.9,1604.1,13480.6,3.5
2025-08-27,RM_11,HCM_Center,142,407.6,1174.0,34136.1,3.2
2025-08-27,RM_12,DaNang,219,392.1,3274.2,49024.4,12.9
2025-08-27,RM_13,CanTho,194,449.2,4523.0,39532.6,6.4
2025-08-27,RM_14,Online,141,369.6,2407.7,32691.5,9.6
2025-08-27,RM_15,CanTho,50,103.4,7111.1,46678.4,8.6
2025-08-27,RM_16,CanTho,97,389.1,7197.4,38313.8,5.5
2025-08-27,RM_17,CanTho,41,709.2,8309.7,21134.2,16.7
2025-08-27,RM_18,Online,141,589.0,5699.0,26434.8,16.3
2025-08-27,RM_19,CanTho,113,489.7,6651.2,15918.5,6.3
2025-08-27,RM_20,HCM_Center,172,571.0,3155.9,37192.3,9.4
2025-08-27,RM_21,HN_HeadOffice,205,749.5,6229.5,47058.4,12.5
2025-08-27,RM_22,HN_HeadOffice,47,342.4,2295.7,16242.7,16.1
2025-08-27,RM_23,HCM_Center,39,342.1,6043.6,3603.2,17.2
2025-08-27,RM_24,CanTho,118,650.1,2505.9,13894.7,7.9
2025-08-27,RM_25,Online,42,729.3,4436.4,32423.5,3.8
2025-08-27,RM_26,HaiPhong,97,125.1,1717.3,13277.2,15.8
2025-08-27,RM_27,Online,112,552.2,7346.8,44544.5,6.6
2025-08-27,RM_28,DaNang,127,820.2,3455.6,9903.1,16.4
2025-08-27,RM_29,HaiPhong,102,655.5,8922.6,37243.0,12.1
2025-08-27,RM_30,DaNang,37,326.6,3215.3,24949.2,10.2
2025-09-03,RM_01,HN_HeadOffice,206,615.7,2181.0,43094.6,13.6
2025-09-03,RM_02,HCM_Center,183,516.9,5378.0,9966.4,11.0
2025-09-03,RM_03,CanTho,149,677.1,7012.3,22829.7,14.0
2025-09-03,RM_04,CanTho,217,614.3,8273.5,8470.5,3.4
2025-09-03,RM_05,HN_HeadOffice,181,806.9,3962.6,34179.6,4.0
2025-09-03,RM_06,HCM_Center,188,490.2,2168.0,11971.4,5.4
2025-09-03,RM_07,HaiPhong,59,814.5,4317.1,35877.9,5.2
2025-09-03,RM_08,HaiPhong,161,393.3,1909.3,10220.3,12.9
2025-09-03,RM_09,DaNang,193,557.9,3679.9,16152.7,11.4
2025-09-03,RM_10,HN_HeadOffice,165,855.6,1446.4,5771.7,3.4
2025-09-03,RM_11,HCM_Center,108,123.8,3223.6,45856.8,10.6
2025-09-03,RM_12,DaNang,81,127.7,6895.8,35560.5,16.1
2025-09-03,RM_13,HCM_Center,38,548.3,3813.6,25528.0,5.8
2025-09-03,RM_14,HaiPhong,86,569.8,1693.4,21833.3,4.1
2025-09-03,RM_15,DaNang,171,228.2,3283.7,13884.6,4.5
2025-09-03,RM_16,CanTho,216,201.0,6129.3,35135.6,14.3
2025-09-03,RM_17,HaiPhong,170,693.1,3174.2,42277.7,8.8
2025-09-03,RM_18,HCM_Center,158,816.7,3398.4,28448.0,14.4
2025-09-03,RM_19,HN_HeadOffice,204,624.4,999.7,18877.9,16.4
2025-09-03,RM_20,HaiPhong,143,427.1,7220.3,21974.2,14.8
2025-09-03,RM_21,DaNang,135,192.2,8472.4,45489.4,15.1
2025-09-03,RM_22,HCM_Center,194,435.7,4671.1,39783.4,9.3
2025-09-03,RM_23,HN_HeadOffice,151,729.4,4145.5,6192.8,6.2
2025-09-03,RM_24,HaiPhong,72,611.6,3299.1,37520.7,5.4
2025-09-03,RM_25,HaiPhong,180,166.8,7481.2,17940.4,7.4
2025-09-03,RM_26,CanTho,74,898.9,2046.2,6707.9,6.8
2025-09-03,RM_27,DaNang,197,361.3,2512.8,4231.5,14.6
2025-09-03,RM_28,HN_HeadOffice,140,812.0,7908.3,28990.4,3.3
2025-09-03,RM_29,DaNang,192,790.7,7199.9,49987.6,4.1
2025-09-03,RM_30,HaiPhong,86,260.9,2824.4,13375.4,10.0
2025-09-10,RM_01,DaNang,33,695.1,5681.0,13683.9,10.2
2025-09-10,RM_02,Online,169,872.4,5672.3,49139.0,5.1
2025-09-10,RM_03,Online,54,169.0,3661.2,49686.2,10.5
2025-09-10,RM_04,Online,181,407.6,7281.5,5081.2,7.2
2025-09-10,RM_05,Online,97,714.6,7134.6,12255.3,3.1
2025-09-10,RM_06,Online,216,506.9,8760.3,47212.0,16.7
2025-09-10,RM_07,Online,77,694.1,1290.8,21555.3,13.5
2025-09-10,RM_08,HCM_Center,156,503.8,7967.6,48877.1,3.4
2025-09-10,RM_09,DaNang,73,829.5,595.2,21772.8,3.7
2025-09-10,RM_10,HN_HeadOffice,136,386.8,8366.7,47048.0,3.0
2025-09-10,RM_11,HN_HeadOffice,122,829.1,7022.6,16757.2,9.9
2025-09-10,RM_12,HN_HeadOffice,77,677.7,7789.9,11194.1,12.1
2025-09-10,RM_13,Online,153,436.0,6974.6,47327.3,14.8
2025-09-10,RM_14,DaNang,133,836.7,973.4,47892.0,6.8
2025-09-10,RM_15,DaNang,52,835.5,4216.7,49803.1,17.8
